subset,subset_name,family,image,miou,dice,pixel_acc,model_id,display_name,group,category,architecture,encoder,input_mode,params_m,train_seconds
4130-steel,4130 Steel,Steel,4130x20 (5).jpg,0.6438845874953314,0.7815392106339365,0.791748046875,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (6).jpg,0.7363504178838087,0.8479175316002185,0.8497450086805556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (7).jpg,0.740435793393887,0.8507742581318405,0.8514539930555556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (8).jpg,0.710755278979196,0.8304346739759193,0.8338216145833334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (9).jpg,0.7202571601842858,0.8370794702687692,0.8392469618055556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (10).jpg,0.7351900196384411,0.8473600334702143,0.8475748697916666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (11).jpg,0.6915062552427442,0.8176110497274612,0.8176812065972222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (12).jpg,0.7108162646243807,0.8309388752508469,0.8311360677083334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (13).jpg,0.7576200524212486,0.8620803116535185,0.8622233072916666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (14).jpg,0.7443621757646148,0.8534234592445328,0.8536241319444444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (15).jpg,0.7252235037506987,0.8406593184431974,0.8411729600694444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (16).jpg,0.6641643951723254,0.797258971792759,0.8028157552083334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (17).jpg,0.3187471290626828,0.4816145573243365,0.4868706597222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (18).jpg,0.6969338953519923,0.8198902163325583,0.8298068576388888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (19).jpg,0.6925099769824717,0.8170409108806607,0.8253309461805556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
4130-steel,4130 Steel,Steel,4130x20 (20).jpg,0.6885206199106908,0.8141129494950912,0.8231608072916666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (1).jpg,0.5212813444605304,0.6808387635882291,0.7296549479166666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (2).jpg,0.5252647002133533,0.6828300670387387,0.7388237847222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (3).jpg,0.5100683147015821,0.6699834642131433,0.7239040798611112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (4).jpg,0.533793163658962,0.6867533623691955,0.7577582465277778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (5).jpg,0.4273014255019392,0.5897670347805019,0.6581488715277778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (6).jpg,0.5041306236570059,0.6645871190090217,0.7208116319444444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (7).jpg,0.5108493942905208,0.6734157533665096,0.7086317274305556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (8).jpg,0.5254891194590493,0.680897736135624,0.7455512152777778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (9).jpg,0.4605679894178993,0.6242307183855726,0.6821017795138888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (10).jpg,0.5356798270972832,0.6885862895206284,0.7557779947916666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-low,6280 Gray Cast Iron,Cast Iron,6280 x 10 (11).jpg,0.5114245634039671,0.6708489931869193,0.7263997395833334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (1).jpg,0.6087480295854001,0.7399333483711119,0.8216417100694444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (2).jpg,0.5607666372819932,0.6923361921997486,0.8038736979166666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (3).jpg,0.5516539934669737,0.688911521900182,0.7822265625,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (4).jpg,0.6235988991944934,0.750669901779542,0.8383517795138888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (5).jpg,0.5537933105277549,0.6836661127897883,0.8050130208333334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (6).jpg,0.6168158209762126,0.7449667122983326,0.8337131076388888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (7).jpg,0.6165855334426975,0.7367744541010064,0.8617892795138888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (8).jpg,0.6138557898208654,0.743493862115236,0.8279351128472222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (9).jpg,0.5630026033280489,0.690202040403393,0.8179253472222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
6280-cast-iron-high,6280 Gray Cast Iron,Cast Iron,6280 x 20 (10).jpg,0.6285779448166672,0.7521521017920363,0.8517523871527778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel  x 5 (3).jpg,0.5650401048157735,0.7212507268077617,0.7250434027777778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (1).jpg,0.4961543651887261,0.6628340166177737,0.6644422743055556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (2).jpg,0.5785436181686545,0.7319817227668326,0.7368435329861112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (4).jpg,0.4712764278790059,0.6312884361787705,0.6659884982638888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 5 (5).jpg,0.5759902851106116,0.7307739595028351,0.7316351996527778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (1).jpg,0.7029861012871024,0.8255763695540399,0.82568359375,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (2).jpg,0.7034731171049902,0.8256111578487779,0.8277452256944444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (3).jpg,0.648922756969406,0.7820688380328794,0.8101128472222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (4).jpg,0.7220012459121243,0.8370520241452315,0.8478190104166666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (5).jpg,0.6347470858754762,0.7728000316615985,0.7931586371527778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 10 (6).jpg,0.7050486636451858,0.8240198247618427,0.8440212673611112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (1).jpg,0.667888552803103,0.7905534129072784,0.8501790364583334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (2).jpg,0.7007563864286743,0.8167910474498138,0.8636881510416666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (3).jpg,0.8120317967570256,0.8961228203592873,0.8976508246527778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (4).jpg,0.67906407243481,0.8051918428684519,0.8276909722222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (5).jpg,0.6934647653242036,0.817699700806955,0.8260633680555556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 20 (6).jpg,0.615541605646408,0.7604348111922408,0.7686631944444444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (1).jpg,0.6939488799027026,0.8189026945920742,0.8216688368055556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (2).jpg,0.7013570914539433,0.8208878272995188,0.8444552951388888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (3).jpg,0.7401058929560289,0.850600747969354,0.8509385850694444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
5884-armor-steel,5884 Armor Steel,Steel,armor steel x 50 (4).jpg,0.646847760650542,0.7842702423239062,0.7915310329861112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (1).jpg,0.7602305515949067,0.8468264958703637,0.9745008680555556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (2).jpg,0.799688116165368,0.878206230681009,0.9748263888888888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (3).jpg,0.7692520796061573,0.8530661274171678,0.9819607204861112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (4).jpg,0.7141782768125369,0.8098782035374851,0.9562445746527778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (5).jpg,0.8562934303826701,0.919117810616202,0.9654405381944444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (6).jpg,0.7786710889874069,0.8630688131676003,0.9668240017361112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (7).jpg,0.7453828345211215,0.8346394104109036,0.971923828125,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (8).jpg,0.759473248708565,0.8449950723003581,0.9813639322916666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (9).jpg,0.7733168945447613,0.8568538328710705,0.9791666666666666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (10).jpg,0.7818821854369833,0.8635293817046168,0.9806315104166666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (11).jpg,0.7455015400596599,0.8347880586578988,0.9716796875,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (12).jpg,0.7810241627497062,0.8631916097979446,0.9783528645833334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (13).jpg,0.7533506314567637,0.8396295393614428,0.9821506076388888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (14).jpg,0.7876869886685436,0.8680728318459489,0.9810112847222222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (15).jpg,0.8105511286527872,0.8883291020591364,0.9583604600694444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (16).jpg,0.7851220397639496,0.8695526583716531,0.9568684895833334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (17).jpg,0.8428432699933162,0.910846800353296,0.9581705729166666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (18).jpg,0.7186007017339575,0.8117860720497564,0.96630859375,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (19).jpg,0.7564407164195927,0.8435285461946995,0.9751247829861112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (20).jpg,0.7544528522789393,0.842103858329158,0.9736599392361112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (21).jpg,0.743715455708336,0.8321098962852265,0.9775933159722222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (22).jpg,0.7377377068499142,0.828762563195393,0.9677191840277778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (23).jpg,0.7505079863477853,0.8385548973187612,0.9746636284722222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (24).jpg,0.7636538783715865,0.8492895100880552,0.976806640625,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x5,418 Printed 17-4 PH Steel,Steel,x5 (25).jpg,0.7342261697469101,0.8246618285517493,0.9727105034722222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (1).jpg,0.1683598948739234,0.253577779256963,0.3345811631944444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (2).jpg,0.1080832944572532,0.1786038256639128,0.2151421440972222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (3).jpg,0.0859643880812529,0.1476430384357007,0.1708441840277778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (4).jpg,0.078703821201224,0.1366321793760949,0.1566840277777778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (5).jpg,0.089678995420382,0.1531734555950556,0.1780870225694444,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (6).jpg,0.1623592122293017,0.2465660124907457,0.3228895399305556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (7).jpg,0.1958704971002531,0.2815617174848391,0.3916286892361111,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (8).jpg,0.0960404266035918,0.1619600956422233,0.1911078559027778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (9).jpg,0.2202590012457216,0.3086425133993511,0.4367404513888889,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (10).jpg,0.1258804026391556,0.2021699936654376,0.25048828125,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (11).jpg,0.4882569092127197,0.5016218040460729,0.9662000868055556,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (12).jpg,0.4962350115123791,0.5138644475907852,0.9707302517361112,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (13).jpg,0.5094944891803583,0.5285620567929774,0.9857855902777778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (14).jpg,0.5033651710144497,0.5204958918719618,0.980712890625,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (15).jpg,0.4969235944287092,0.509501064680222,0.978759765625,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (16).jpg,0.4934250079340259,0.5081578988946897,0.9711371527777778,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (17).jpg,0.5224598616112835,0.555890124936881,0.9800618489583334,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (18).jpg,0.4949248549840813,0.5088219593953577,0.9742838541666666,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (19).jpg,0.4942356722807149,0.5044512112606923,0.9784884982638888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (20).jpg,0.2886129629752191,0.4149318230138662,0.5043674045138888,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
418-17-4ph-x20,418 Printed 17-4 PH Steel,Steel,x20 (21).jpg,0.2445101233790603,0.362803963100228,0.4402398003472222,metal_unet_gray_r34,Metal-U-Net Gray (ResNet34),metallography,micrograph-contrast,Unet,resnet34,gray,24.431837,17.624907970428467
